Ti,Nb,Zr,Sn,Modulus,Ms,e/a ratio,Bo,Md,Mo eq.,Bo + Md,Yield Strength (MPa),Hardness (HV),Elongation (%),Corrosion Resistance,Inferred_Phase,Fabrication Method,Heat Treatment,Cooling Rate
63,19,6,12,46.07766262,156.4827344,4.121188892,2.808613757,2.442407787,11.74,5.251021544,789,363,13.97668775,Yes,BCC (β),Arc Melting,700°C/2h → Furnace Cool,Slow
70,19,7,4,57.53937033,507.7719538,4.115065088,2.828722694,2.458800678,9.81,5.287523372,703,452,7.670439953,Yes,BCC (β),Powder Metallurgy (Sintering),1000°C/1h → Water Quench,Slow
69,19,7,5,53.39239614,461.21129,4.115877938,2.826576283,2.457227778,10.11,5.283804061,715,455,14.27271658,Yes,BCC (β),Cold Rolling + Annealing,500°C/4h → Air Cool,Slow
68,19,7,6,49.83119571,413.4680783,4.116702354,2.824399331,2.455632496,10.41,5.280031827,727,460,6.761210464,Yes,BCC (β),Powder Metallurgy (Sintering),500°C/4h → Air Cool,Slow
67,19,7,7,47.13528844,365.0052609,4.117538584,2.82219118,2.454014353,10.71,5.276205533,739,433,11.34046605,Yes,BCC (β),Powder Metallurgy (Sintering),800°C/1h → Water Quench,Slow
66,19,7,8,45.409979,316.4699305,4.118386886,2.819951156,2.452372853,11.01,5.272324009,751,498,10.69448334,Yes,BCC (β),Laser Additive Manufacturing,800°C/1h → Water Quench,Slow
65,19,7,9,44.61150489,268.6842544,4.119247521,2.817678564,2.450707486,11.31,5.26838605,763,355,5.633838566,Yes,BCC (β),Laser Additive Manufacturing,700°C/2h → Furnace Cool,Slow
64,19,7,10,44.6057191,222.6093617,4.12012076,2.815372687,2.449017729,11.61,5.264390416,775,497,13.10288373,Yes,BCC (β),Powder Metallurgy (Sintering),700°C/2h → Furnace Cool,Slow
63,19,7,11,45.22546568,179.2830873,4.121006884,2.81303279,2.447303041,11.91,5.260335832,787,475,7.106614915,Yes,BCC (β),Laser Additive Manufacturing,1000°C/1h → Water Quench,Slow
62,19,7,12,46.30928699,139.7391048,4.121906178,2.810658114,2.445562867,12.21,5.256220981,799,458,12.46461319,Yes,BCC (β),Laser Additive Manufacturing,500°C/4h → Air Cool,Fast
69,19,8,4,54.58295968,481.955078,4.115711522,2.830776139,2.461887528,10.28,5.292663668,713,486,12.07355358,Yes,BCC (β),Cold Rolling + Annealing,500°C/4h → Air Cool,Slow
68,19,8,5,50.74029218,434.6050595,4.116533563,2.828632172,2.460327658,10.58,5.28895983,725,473,9.401902684,Yes,BCC (β),Powder Metallurgy (Sintering),500°C/4h → Air Cool,Slow
67,19,8,6,47.67930206,386.5969792,4.117367368,2.826457525,2.458745466,10.88,5.285202991,737,351,7.589774239,Yes,BCC (β),Powder Metallurgy (Sintering),800°C/1h → Water Quench,Slow
66,19,8,7,45.56873303,338.5899889,4.118213191,2.824251533,2.45714047,11.18,5.281392003,749,399,14.74141034,Yes,BCC (β),Cold Rolling + Annealing,500°C/4h → Air Cool,Slow
65,19,8,8,44.41296139,291.4149669,4.119071293,2.822013515,2.455512172,11.48,5.277525687,761,378,9.106567914,Yes,BCC (β),Powder Metallurgy (Sintering),1000°C/1h → Water Quench,Slow
64,19,8,9,44.10329764,246.036466,4.119941944,2.819742769,2.453860062,11.78,5.273602831,773,406,13.07235222,Yes,BCC (β),Powder Metallurgy (Sintering),700°C/2h → Furnace Cool,Slow
63,19,8,10,44.47904456,203.4891427,4.120825422,2.81743857,2.452183614,12.08,5.269622184,785,416,10.15695597,Yes,BCC (β),Cold Rolling + Annealing,800°C/1h → Water Quench,Slow
62,19,8,11,45.37382642,164.7966067,4.121722011,2.815100175,2.450482285,12.38,5.26558246,797,425,10.95611996,Yes,BCC (β),Cold Rolling + Annealing,700°C/2h → Furnace Cool,Slow
61,19,8,12,46.64112114,130.8858675,4.122632006,2.812726816,2.448755518,12.68,5.261482334,809,376,9.924154263,Yes,BCC (β),Powder Metallurgy (Sintering),500°C/4h → Air Cool,Fast
68,19,9,4,51.78820053,457.141266,4.11636526,2.832852787,2.465009258,10.75,5.297862045,723,399,5.719577422,Yes,BCC (β),Arc Melting,500°C/4h → Air Cool,Slow
67,19,9,5,48.38609701,409.5945822,4.11719665,2.830711458,2.463462816,11.05,5.294174273,735,401,14.74597713,Yes,BCC (β),Cold Rolling + Annealing,700°C/2h → Furnace Cool,Slow
66,19,9,6,45.89211577,362.1201843,4.118040005,2.82853931,2.461894117,11.35,5.290433427,747,378,6.611191635,Yes,BCC (β),Arc Melting,1000°C/1h → Water Quench,Slow
65,19,9,7,44.36601573,315.5566405,4.118895586,2.826335673,2.460302678,11.65,5.286638351,759,430,5.597986608,Yes,BCC (β),Powder Metallurgy (Sintering),800°C/1h → Water Quench,Slow
64,19,9,8,43.73278978,270.8708194,4.11976366,2.824099859,2.458688,11.95,5.282787858,771,354,14.23070857,Yes,BCC (β),Laser Additive Manufacturing,1000°C/1h → Water Quench,Slow
63,19,9,9,43.84421372,229.0931272,4.120644503,2.821831156,2.45704957,12.25,5.278880726,783,418,8.229564445,Yes,BCC (β),Arc Melting,700°C/2h → Furnace Cool,Slow
62,19,9,10,44.53215908,191.2362007,4.121538399,2.819528834,2.455386862,12.55,5.274915696,795,425,12.65596079,Yes,BCC (β),Laser Additive Manufacturing,800°C/1h → Water Quench,Slow
61,19,9,11,45.64149569,158.2103421,4.122445641,2.81719214,2.45369933,12.85,5.27089147,807,461,9.670074903,Yes,BCC (β),Powder Metallurgy (Sintering),1000°C/1h → Water Quench,Slow
60,19,9,12,47.0443604,130.7504207,4.123366529,2.814820299,2.451986415,13.15,5.266806713,819,415,11.53044325,Yes,BCC (β),Cold Rolling + Annealing,800°C/1h → Water Quench,Fast
67,19,10,4,49.24874314,434.0042614,4.117026427,2.834953033,2.468166462,11.22,5.303119496,733,364,10.82473257,Yes,BCC (β),Cold Rolling + Annealing,500°C/4h → Air Cool,Slow
66,19,10,5,46.38058433,387.0602379,4.117867326,2.832814541,2.466633856,11.52,5.299448397,745,449,8.007697828,Yes,BCC (β),Arc Melting,700°C/2h → Furnace Cool,Slow
65,19,10,6,44.47549499,341.1019613,4.118720396,2.830645094,2.465079066,11.82,5.29572416,757,366,10.87458506,Yes,BCC (β),Arc Melting,700°C/2h → Furnace Cool,Slow
64,19,10,7,43.50056994,297.0975226,4.119585905,2.828444015,2.463501606,12.12,5.291945621,769,354,8.676030545,Yes,BCC (β),Powder Metallurgy (Sintering),1000°C/1h → Water Quench,Slow
63,19,10,8,43.32708286,256.072049,4.120464126,2.826210607,2.461900977,12.42,5.288111583,781,372,13.75374311,Yes,BCC (β),Powder Metallurgy (Sintering),800°C/1h → Water Quench,Slow
62,19,10,9,43.78931789,219.0263643,4.121355341,2.823944153,2.460276664,12.72,5.284220816,793,379,6.534430821,Yes,BCC (β),Powder Metallurgy (Sintering),1000°C/1h → Water Quench,Slow
61,19,10,10,44.72522155,186.8535021,4.122259841,2.821643913,2.458628138,13.02,5.280272051,805,375,14.05043377,Yes,BCC (β),Powder Metallurgy (Sintering),1000°C/1h → Water Quench,Slow
60,19,10,11,45.99672074,160.2675476,4.123177926,2.819309127,2.456954853,13.32,5.276263981,817,437,12.98263221,Yes,BCC (β),Powder Metallurgy (Sintering),500°C/4h → Air Cool,Slow
59,19,10,12,47.4955149,139.7562449,4.124109904,2.816939011,2.455256249,13.62,5.27219526,829,381,10.15263538,Yes,BCC (β),Cold Rolling + Annealing,700°C/2h → Furnace Cool,Fast
66,19,11,4,47.03223711,413.3947716,4.117695151,2.837077282,2.471359749,11.69,5.308437031,743,406,8.349445478,Yes,BCC (β),Arc Melting,700°C/2h → Furnace Cool,Slow
65,19,11,5,44.74501831,368.0280565,4.118545722,2.834941833,2.469841399,11.99,5.304783233,755,450,8.044882313,Yes,BCC (β),Arc Melting,500°C/4h → Air Cool,Slow
64,19,11,6,43.41272099,324.6857173,4.119408676,2.832775295,2.468300945,12.29,5.301076239,767,361,12.65537259,Yes,BCC (β),Arc Melting,700°C/2h → Furnace Cool,Slow
63,19,11,7,42.93398029,284.3866315,4.120284286,2.830576982,2.466737898,12.59,5.297314879,779,401,8.791458529,Yes,BCC (β),Powder Metallurgy (Sintering),700°C/2h → Furnace Cool,Slow
62,19,11,8,43.15072985,248.119053,4.121172833,2.828346191,2.465151758,12.89,5.293497949,791,409,6.899035841,Yes,BCC (β),Arc Melting,500°C/4h → Air Cool,Slow
61,19,11,9,43.89647726,216.7582859,4.122074605,2.826082196,2.463542011,13.19,5.289624207,803,466,13.13503665,Yes,BCC (β),Powder Metallurgy (Sintering),1000°C/1h → Water Quench,Slow
60,19,11,10,45.02353646,190.9974902,4.122989899,2.823784252,2.461908124,13.49,5.285692376,815,391,9.349667755,Yes,BCC (β),Arc Melting,700°C/2h → Furnace Cool,Slow
59,19,11,11,46.41321876,171.3025744,4.123919023,2.821451588,2.460249551,13.79,5.281701139,827,476,6.439941253,Yes,BCC (β),Laser Additive Manufacturing,500°C/4h → Air Cool,Slow
58,19,11,12,47.97590532,157.8960642,4.124862292,2.819083412,2.458565728,14.09,5.27764914,839,363,14.48688293,Yes,BCC (β),Arc Melting,500°C/4h → Air Cool,Slow
65,19,12,4,45.17659136,396.2954108,4.118371561,2.839225948,2.47458974,12.16,5.313815688,753,399,8.297581547,Yes,BCC (β),Cold Rolling + Annealing,800°C/1h → Water Quench,Slow
64,19,12,5,43.47475838,353.5876708,4.119231972,2.837093755,2.473086079,12.46,5.310179834,765,492,12.18400727,Yes,BCC (β),Cold Rolling + Annealing,1000°C/1h → Water Quench,Slow
63,19,12,6,42.67132849,313.9805841,4.120104984,2.834930339,2.471560398,12.76,5.306490737,777,411,11.81381378,Yes,BCC (β),Powder Metallurgy (Sintering),500°C/4h → Air Cool,Slow
62,19,12,7,42.62220007,278.4491755,4.120990873,2.832735008,2.470012211,13.06,5.302747219,789,409,6.670994744,Yes,BCC (β),Arc Melting,700°C/2h → Furnace Cool,Slow
61,19,12,8,43.15985489,247.8506716,4.121889929,2.830507051,2.468441016,13.36,5.298948067,801,446,14.65607481,Yes,BCC (β),Laser Additive Manufacturing,500°C/4h → Air Cool,Slow
60,19,12,9,44.12815821,222.8572864,4.122802446,2.828245735,2.466846295,13.66,5.295092031,813,420,7.290870606,Yes,BCC (β),Arc Melting,700°C/2h → Furnace Cool,Slow
59,19,12,10,45.3979151,203.9133559,4.123728729,2.825950306,2.465227517,13.96,5.291177823,825,479,11.65613315,Yes,BCC (β),Arc Melting,1000°C/1h → Water Quench,Slow
58,19,12,11,46.86980598,191.2212166,4.124669091,2.823619985,2.463584133,14.26,5.287204118,837,497,12.02038676,Yes,BCC (β),Cold Rolling + Annealing,800°C/1h → Water Quench,Slow
57,19,12,12,48.47102605,184.7537881,4.125623857,2.821253971,2.461915577,14.56,5.283169549,849,430,11.59852343,Yes,BCC (β),Cold Rolling + Annealing,800°C/1h → Water Quench,Slow
72,20,4,4,63.51730702,560.7544761,4.119796017,2.824732882,2.449621354,8.68,5.274354236,688,415,6.136075697,No,BCC (β),Laser Additive Manufacturing,800°C/1h → Water Quench,Slow
71,20,4,5,59.36332495,517.2494955,4.120632964,2.822582243,2.448001652,8.98,5.270583895,700,437,14.56293114,No,BCC (β),Cold Rolling + Annealing,1000°C/1h → Water Quench,Slow
70,20,4,6,55.25389453,472.0339712,4.121481688,2.820401342,2.446359158,9.28,5.2667605,712,466,13.71184868,No,BCC (β),Powder Metallurgy (Sintering),700°C/2h → Furnace Cool,Slow
69,20,4,7,51.62406387,425.1785849,4.122342439,2.818189536,2.444693389,9.58,5.262882925,724,372,9.038842556,Yes,BCC (β),Powder Metallurgy (Sintering),700°C/2h → Furnace Cool,Slow
68,20,4,8,48.80323692,376.8766471,4.123215475,2.815946163,2.443003845,9.88,5.258950008,736,392,5.262010241,Yes,BCC (β),Laser Additive Manufacturing,700°C/2h → Furnace Cool,Slow
67,20,4,9,46.95107209,327.4788744,4.12410106,2.813670542,2.441290016,10.18,5.254960558,748,437,13.4933204,Yes,BCC (β),Powder Metallurgy (Sintering),800°C/1h → Water Quench,Slow
66,20,4,10,46.06384559,277.5183566,4.124999467,2.811361974,2.439551372,10.48,5.250913346,760,360,10.54913603,Yes,BCC (β),Laser Additive Manufacturing,800°C/1h → Water Quench,Slow
65,20,4,11,46.02670661,227.7171868,4.125910977,2.809019737,2.437787372,10.78,5.246807109,772,475,12.06429735,Yes,BCC (β),Arc Melting,1000°C/1h → Water Quench,Slow
64,20,4,12,46.67439941,178.9675757,4.126835879,2.806643089,2.435997456,11.08,5.242640545,784,494,5.117806634,Yes,BCC (β),Arc Melting,700°C/2h → Furnace Cool,Slow
71,20,5,4,60.60823975,533.4059825,4.120461625,2.826741568,2.452623243,9.15,5.279364811,698,384,12.53661498,No,BCC (β),Cold Rolling + Annealing,700°C/2h → Furnace Cool,Slow
70,20,5,5,56.40294667,488.4423056,4.121307931,2.824593008,2.451015568,9.45,5.275608576,710,389,12.53456965,No,BCC (β),Cold Rolling + Annealing,1000°C/1h → Water Quench,Slow
69,20,5,6,52.52413485,441.868384,4.122166213,2.822414045,2.449385143,9.75,5.271799188,722,372,7.363158123,Yes,BCC (β),Cold Rolling + Annealing,800°C/1h → Water Quench,Slow
68,20,5,7,49.35108068,393.8905937,4.123036727,2.820204029,2.447731483,10.05,5.267935511,734,492,9.259787748,Yes,BCC (β),Cold Rolling + Annealing,500°C/4h → Air Cool,Slow
67,20,5,8,47.1079311,344.8743786,4.123919735,2.817962291,2.446054086,10.35,5.264016377,746,379,7.067878452,Yes,BCC (β),Cold Rolling + Annealing,800°C/1h → Water Quench,Slow
66,20,5,9,45.84564767,295.3677233,4.12481551,2.815688143,2.444352439,10.65,5.260040583,758,497,12.55010068,Yes,BCC (β),Cold Rolling + Annealing,700°C/2h → Furnace Cool,Slow
65,20,5,10,45.48228987,246.1057569,4.125724329,2.813380878,2.442626012,10.95,5.25600689,770,450,7.822969423,Yes,BCC (β),Powder Metallurgy (Sintering),800°C/1h → Water Quench,Slow
64,20,5,11,45.86461434,197.989633,4.12664648,2.811039767,2.440874259,11.25,5.251914026,782,398,12.13785197,Yes,BCC (β),Powder Metallurgy (Sintering),1000°C/1h → Water Quench,Slow
63,20,5,12,46.82065767,152.0371823,4.127582259,2.80866406,2.439096619,11.55,5.247760678,794,420,6.931974603,Yes,BCC (β),Laser Additive Manufacturing,1000°C/1h → Water Quench,Slow
70,20,6,4,57.63030723,506.100854,4.121134671,2.828772701,2.455658676,9.62,5.284431377,708,373,13.20274207,No,BCC (β),Arc Melting,1000°C/1h → Water Quench,Slow
69,20,6,5,53.55525341,459.8282854,4.121990494,2.826626401,2.4540634,9.92,5.280689802,720,459,13.33794358,Yes,BCC (β),Laser Additive Manufacturing,800°C/1h → Water Quench,Slow
68,20,6,6,50.06128326,412.1950723,4.122858497,2.824449559,2.452445423,10.22,5.276894982,732,370,6.964420181,Yes,BCC (β),Powder Metallurgy (Sintering),1000°C/1h → Water Quench,Slow
67,20,6,7,47.43506437,363.5810214,4.12373894,2.822241516,2.450804255,10.52,5.273045772,744,446,11.05671172,Yes,BCC (β),Arc Melting,800°C/1h → Water Quench,Slow
66,20,6,8,45.78805433,314.5484134,4.124632093,2.820001598,2.449139396,10.82,5.269140994,756,377,11.03363268,Yes,BCC (β),Powder Metallurgy (Sintering),1000°C/1h → Water Quench,Slow
65,20,6,9,45.07956808,265.8445767,4.125538233,2.81772911,2.447450328,11.12,5.265179437,768,383,8.968389104,Yes,BCC (β),Laser Additive Manufacturing,800°C/1h → Water Quench,Slow
64,20,6,10,45.17523124,218.3785783,4.126457647,2.815423335,2.445736519,11.42,5.261159853,780,481,7.319708785,Yes,BCC (β),Arc Melting,1000°C/1h → Water Quench,Slow
63,20,6,11,45.90524378,173.1700266,4.127390627,2.813083536,2.443997421,11.72,5.257080958,792,403,12.82976676,Yes,BCC (β),Laser Additive Manufacturing,500°C/4h → Air Cool,Slow
62,20,6,12,47.10419839,131.2744816,4.128337475,2.810708957,2.442232472,12.02,5.252941429,804,495,5.462315968,Yes,BCC (β),Powder Metallurgy (Sintering),700°C/2h → Furnace Cool,Fast
69,20,7,4,54.69925876,479.1069961,4.12181528,2.830826657,2.458728219,10.09,5.289554876,718,435,13.48074016,Yes,BCC (β),Powder Metallurgy (Sintering),700°C/2h → Furnace Cool,Slow
68,20,7,5,50.92428255,431.8354806,4.122680782,2.828682806,2.457145726,10.39,5.285828532,730,458,14.09896315,Yes,BCC (β),Arc Melting,500°C/4h → Air Cool,Slow
67,20,7,6,47.93104298,383.6404196,4.123558671,2.826508273,2.455540584,10.69,5.282048857,742,372,14.0006708,Yes,BCC (β),Powder Metallurgy (Sintering),800°C/1h → Water Quench,Slow
66,20,7,7,45.89506279,335.0977288,4.124449214,2.824302395,2.453912304,10.99,5.278214699,754,405,11.19867402,Yes,BCC (β),Powder Metallurgy (Sintering),500°C/4h → Air Cool,Slow
65,20,7,8,44.82497126,286.9660469,4.125352688,2.822064487,2.452260383,11.29,5.27432487,766,355,14.70141014,Yes,BCC (β),Cold Rolling + Annealing,700°C/2h → Furnace Cool,Slow
64,20,7,9,44.61297214,240.1612912,4.126269375,2.819793849,2.450584301,11.59,5.27037815,778,432,14.86377361,Yes,BCC (β),Laser Additive Manufacturing,800°C/1h → Water Quench,Slow
63,20,7,10,45.09650112,195.7037143,4.127199569,2.817489757,2.448883524,11.89,5.266373281,790,453,14.53071309,Yes,BCC (β),Powder Metallurgy (Sintering),1000°C/1h → Water Quench,Slow
62,20,7,11,46.10564942,154.6424489,4.128143569,2.815151465,2.447157503,12.19,5.262308968,802,370,9.309779136,Yes,BCC (β),Powder Metallurgy (Sintering),500°C/4h → Air Cool,Slow
61,20,7,12,47.48965797,117.9688435,4.129101686,2.812778207,2.445405671,12.49,5.258183878,814,440,7.071237172,Yes,BCC (β),Powder Metallurgy (Sintering),800°C/1h → Water Quench,Fast
68,20,8,4,51.92724799,452.8484932,4.122503581,2.832903825,2.46183245,10.56,5.294736275,728,420,8.112327608,Yes,BCC (β),Laser Additive Manufacturing,1000°C/1h → Water Quench,Slow
67,20,8,5,48.59171729,405.0847804,4.123378927,2.830762616,2.460263133,10.86,5.291025749,740,480,10.98495558,Yes,BCC (β),Powder Metallurgy (Sintering),500°C/4h → Air Cool,Slow
66,20,8,6,46.16905712,357.0428584,4.124266871,2.828590588,2.458671226,11.16,5.287261814,752,372,14.15425805,Yes,BCC (β),Arc Melting,700°C/2h → Furnace Cool,Slow
65,20,8,7,44.72432466,309.491743,4.12516769,2.826387069,2.45705624,11.46,5.283443309,764,379,7.066597452,Yes,BCC (β),Laser Additive Manufacturing,800°C/1h → Water Quench,Slow
64,20,8,8,44.1845809,263.3531166,4.126081664,2.82415137,2.455417669,11.76,5.279569039,776,355,7.913854883,Yes,BCC (β),Cold Rolling + Annealing,1000°C/1h → Water Quench,Slow
63,20,8,9,44.40063399,219.6467458,4.127009084,2.82188278,2.453754992,12.06,5.275637773,788,406,7.655201494,Yes,BCC (β),Laser Additive Manufacturing,500°C/4h → Air Cool,Slow
62,20,8,10,45.20135397,179.4142935,4.127950248,2.819580569,2.452067674,12.36,5.271648243,800,467,11.56842373,Yes,BCC (β),Laser Additive Manufacturing,800°C/1h → Water Quench,Slow
61,20,8,11,46.42760752,143.633094,4.128905466,2.817243984,2.450355162,12.66,5.267599146,812,398,7.942293223,Yes,BCC (β),Powder Metallurgy (Sintering),800°C/1h → Water Quench,Fast
60,20,8,12,47.94726913,113.1348102,4.129875052,2.814872248,2.448616888,12.96,5.263489136,824,426,13.57805957,Yes,BCC (β),Powder Metallurgy (Sintering),500°C/4h → Air Cool,Fast
67,20,9,4,49.40991324,427.9351453,4.123199704,2.8350046,2.464971961,11.03,5.299976561,738,374,8.737857357,Yes,BCC (β),Cold Rolling + Annealing,700°C/2h → Furnace Cool,Slow
66,20,9,5,46.61039926,380.3991521,4.124085062,2.832866233,2.463416223,11.33,5.296282456,750,451,5.128367773,Yes,BCC (β),Laser Additive Manufacturing,700°C/2h → Furnace Cool,Slow
65,20,9,6,44.78253591,333.4307346,4.124983237,2.83069691,2.461837963,11.63,5.292534873,762,443,14.2740787,Yes,BCC (β),Cold Rolling + Annealing,500°C/4h → Air Cool,Slow
64,20,9,7,43.89666236,287.9562444,4.12589451,2.828495953,2.460236689,11.93,5.288732642,774,439,13.52543151,Yes,BCC (β),Laser Additive Manufacturing,800°C/1h → Water Quench,Slow
63,20,9,8,43.82409176,244.9938497,4.126819168,2.826262666,2.458611892,12.23,5.284874558,786,409,14.2894039,Yes,BCC (β),Arc Melting,800°C/1h → Water Quench,Slow
62,20,9,9,44.39675749,205.576746,4.12775751,2.82399633,2.456963052,12.53,5.280959382,798,489,12.30991329,Yes,BCC (β),Cold Rolling + Annealing,800°C/1h → Water Quench,Slow
61,20,9,10,45.4489299,170.6674856,4.128709841,2.821696206,2.45528963,12.83,5.276985837,810,465,6.221056688,Yes,BCC (β),Laser Additive Manufacturing,500°C/4h → Air Cool,Slow
60,20,9,11,46.83837434,141.0782485,4.129676476,2.819361534,2.453591073,13.13,5.272952607,822,382,7.454150888,Yes,BCC (β),Laser Additive Manufacturing,500°C/4h → Air Cool,Fast
59,20,9,12,48.45267302,117.410662,4.13065774,2.816991529,2.451866809,13.43,5.268858339,834,440,5.678431842,Yes,BCC (β),Arc Melting,800°C/1h → Water Quench,Fast
66,20,10,4,47.21702324,405.1684639,4.123903784,2.837129386,2.468147356,11.5,5.305276742,748,476,14.00980008,Yes,BCC (β),Cold Rolling + Annealing,700°C/2h → Furnace Cool,Slow
65,20,10,5,45.00323026,358.7780048,4.124799327,2.834994068,2.466605614,11.8,5.301599682,760,434,13.18667088,Yes,BCC (β),Cold Rolling + Annealing,500°C/4h → Air Cool,Slow
64,20,10,6,43.75546438,313.9582233,4.12570791,2.832827658,2.465041423,12.1,5.297869081,772,436,8.582532415,Yes,BCC (β),Laser Additive Manufacturing,700°C/2h → Furnace Cool,Slow
